transaction_id,received_date,subscription_key,transaction_type,requested_quantity,term_type,source
2548,2025-06-03,S02095,NEW,5,annual,partner_api_order
2549,2025-06-03,S02625,NEW,7,annual,partner_api_order
2550,2025-06-03,S03311,NEW,8,annual,partner_api_order
2551,2025-06-03,S03541,NEW,82,monthly,contract_record
2552,2025-06-03,S03737,NEW,1,annual,partner_api_order
2553,2025-06-03,S00178,ADD,5,,partner_api_order
2554,2025-06-03,S00684,REDUCE,10,,partner_api_order
2555,2025-06-03,S01848,CANCEL,0,,partner_api_order
2556,2025-06-03,S02737,REDUCE,13,,partner_api_order
2557,2025-06-04,S01563,NEW,4,monthly,partner_api_order
2558,2025-06-04,S01573,NEW,3,monthly,partner_api_order
2559,2025-06-04,S01546,REDUCE,2,,partner_api_order
2560,2025-06-04,S01985,REDUCE,2,,partner_api_order
2561,2025-06-04,S02891,ADD,13,,partner_api_order
2562,2025-06-04,S04262,REDUCE,24,,partner_api_order
2563,2025-06-05,S01127,NEW,14,annual,partner_api_order
2564,2025-06-05,S01350,NEW,4,monthly,partner_api_order
2565,2025-06-05,S01902,NEW,5,annual,partner_api_order
2566,2025-06-05,S02629,NEW,17,annual,partner_api_order
2567,2025-06-05,S03410,NEW,33,annual,partner_api_order
2568,2025-06-05,S00323,REDUCE,9,,partner_api_order
2569,2025-06-05,S00381,ADD,10,,partner_api_order
2570,2025-06-05,S00626,REDUCE,106,,contract_record
2571,2025-06-05,S01069,CANCEL,0,,partner_api_order
2572,2025-06-05,S02601,CANCEL,0,,partner_api_order
2573,2025-06-05,S02878,ADD,363,,contract_record
2574,2025-06-05,S03288,CANCEL,0,,partner_api_order
2575,2025-06-06,S00242,NEW,15,annual,partner_api_order
2576,2025-06-06,S00540,NEW,10,monthly,partner_api_order
2577,2025-06-06,S00574,NEW,3,annual,partner_api_order
2578,2025-06-06,S00697,NEW,41,monthly,partner_api_order
2579,2025-06-06,S00737,NEW,6,annual,partner_api_order
2580,2025-06-06,S01978,NEW,11,monthly,partner_api_order
2581,2025-06-06,S02334,NEW,6,annual,partner_api_order
2582,2025-06-06,S02482,NEW,5,annual,partner_api_order
2583,2025-06-06,S03070,NEW,11,annual,partner_api_order
2584,2025-06-06,S03080,NEW,6,monthly,partner_api_order
2585,2025-06-06,S03119,NEW,12,annual,partner_api_order
2586,2025-06-06,S03608,NEW,1,annual,partner_api_order
2587,2025-06-06,S00036,CANCEL,0,,partner_api_order
2588,2025-06-06,S00703,ADD,28,,partner_api_order
2589,2025-06-06,S00903,ADD,8,,partner_api_order
2590,2025-06-06,S03154,CANCEL,0,,partner_api_order
2591,2025-06-06,S03796,REDUCE,4,,partner_api_order
2592,2025-06-07,S00208,NEW,33,monthly,partner_api_order
2593,2025-06-07,S00889,NEW,45,annual,partner_api_order
2594,2025-06-07,S00995,NEW,9,annual,partner_api_order
2595,2025-06-07,S01160,NEW,2,monthly,partner_api_order
2596,2025-06-07,S02164,NEW,171,annual,contract_record
2597,2025-06-07,S02493,NEW,1,monthly,partner_api_order
2598,2025-06-07,S03026,NEW,5,monthly,partner_api_order
2599,2025-06-07,S03071,NEW,6,annual,partner_api_order
2600,2025-06-07,S03942,NEW,60,annual,partner_api_order
2601,2025-06-07,S01425,REDUCE,1,,partner_api_order
2602,2025-06-07,S03667,ADD,231,,contract_record
2603,2025-06-07,S03776,REDUCE,5,,partner_api_order
2604,2025-06-08,S00165,NEW,4,monthly,partner_api_order
2605,2025-06-08,S01306,NEW,2,monthly,partner_api_order
2606,2025-06-08,S02730,NEW,37,annual,partner_api_order
2607,2025-06-08,S03770,NEW,3,annual,partner_api_order
2608,2025-06-08,S00614,REDUCE,2,,partner_api_order
2609,2025-06-08,S00915,CANCEL,0,,partner_api_order
2610,2025-06-08,S01088,ADD,3,,partner_api_order
2611,2025-06-08,S01436,REDUCE,2,,partner_api_order
2612,2025-06-08,S03575,ADD,3,,partner_api_order
2613,2025-06-09,S00257,NEW,3,annual,partner_api_order
2614,2025-06-09,S00351,NEW,17,annual,partner_api_order
2615,2025-06-09,S01122,NEW,14,monthly,partner_api_order
2616,2025-06-09,S01671,NEW,37,annual,partner_api_order
2617,2025-06-09,S01733,NEW,6,annual,partner_api_order
2618,2025-06-09,S02128,NEW,10,annual,partner_api_order
2619,2025-06-09,S03526,NEW,5,annual,partner_api_order
2620,2025-06-09,S03550,NEW,3,monthly,partner_api_order
2621,2025-06-09,S03890,NEW,5,monthly,partner_api_order
2622,2025-06-09,S00522,REDUCE,1,,partner_api_order
2623,2025-06-09,S00923,ADD,7,,partner_api_order
2624,2025-06-09,S00986,ADD,8,,partner_api_order
2625,2025-06-09,S01296,CANCEL,0,,partner_api_order
2626,2025-06-09,S01981,ADD,7,,partner_api_order
2627,2025-06-09,S02453,REDUCE,9,,partner_api_order
2628,2025-06-09,S03996,ADD,11,,partner_api_order
2629,2025-06-10,S00315,NEW,5,annual,partner_api_order
2630,2025-06-10,S00659,NEW,5,monthly,partner_api_order
2631,2025-06-10,S01095,NEW,5,monthly,partner_api_order
2632,2025-06-10,S01832,NEW,4,annual,partner_api_order
2633,2025-06-10,S02131,NEW,972,annual,contract_record
2634,2025-06-10,S03257,NEW,7,monthly,partner_api_order
2635,2025-06-10,S03850,NEW,7,monthly,partner_api_order
2636,2025-06-10,S03915,NEW,17,monthly,partner_api_order
2637,2025-06-10,S04382,NEW,35,annual,partner_api_order
2638,2025-06-10,S00706,REDUCE,1,,partner_api_order
2639,2025-06-10,S03606,REDUCE,19,,partner_api_order
2640,2025-06-11,S01090,NEW,13,monthly,partner_api_order
2641,2025-06-11,S01149,NEW,21,annual,partner_api_order
2642,2025-06-11,S04227,NEW,80,monthly,partner_api_order
2643,2025-06-11,S00051,REDUCE,0,,partner_api_order
2644,2025-06-11,S00688,ADD,21,,partner_api_order
2645,2025-06-11,S02559,ADD,17,,partner_api_order
2646,2025-06-11,S02663,ADD,19,,partner_api_order
2647,2025-06-12,S02044,NEW,5,monthly,partner_api_order
2648,2025-06-12,S02774,NEW,4,monthly,partner_api_order
2649,2025-06-12,S02822,NEW,10,monthly,partner_api_order
2650,2025-06-12,S00673,ADD,112,,contract_record
2651,2025-06-12,S01051,ADD,39,,partner_api_order
2652,2025-06-12,S01089,CANCEL,0,,partner_api_order
2653,2025-06-12,S02170,NEW,5,annual,partner_api_order
2654,2025-06-12,S03209,REDUCE,3,,partner_api_order
2655,2025-06-13,S01734,NEW,4,annual,partner_api_order
2656,2025-06-13,S02884,NEW,7,annual,partner_api_order
2657,2025-06-13,S03971,NEW,7,annual,partner_api_order
2658,2025-06-13,S01618,CANCEL,0,,partner_api_order
2659,2025-06-13,S04139,ADD,10,,partner_api_order
2660,2025-06-13,S04239,ADD,4,,partner_api_order
2661,2025-06-13,S04336,REDUCE,21,,partner_api_order
2662,2025-06-14,S00665,NEW,11,annual,partner_api_order
2663,2025-06-14,S01530,NEW,8,annual,partner_api_order
2664,2025-06-14,S00831,CANCEL,0,,partner_api_order
2665,2025-06-14,S03071,CANCEL,0,,partner_api_order
2666,2025-06-14,S03117,REDUCE,1,,partner_api_order
2667,2025-06-14,S03999,ADD,7,,partner_api_order
2668,2025-06-14,S04353,ADD,5,,partner_api_order
2669,2025-06-15,S00413,NEW,8,annual,partner_api_order
2670,2025-06-15,S00457,NEW,12,annual,partner_api_order
2671,2025-06-15,S01065,NEW,1,monthly,partner_api_order
2672,2025-06-15,S01602,NEW,7,monthly,partner_api_order
2673,2025-06-15,S01797,NEW,10,monthly,partner_api_order
2674,2025-06-15,S02357,NEW,8,monthly,partner_api_order
2675,2025-06-15,S03291,NEW,2,monthly,partner_api_order
2676,2025-06-15,S03338,NEW,4,annual,partner_api_order
2677,2025-06-15,S04088,NEW,7,annual,partner_api_order
2678,2025-06-15,S00302,REDUCE,3,,partner_api_order
2679,2025-06-15,S03777,ADD,11,,partner_api_order
2680,2025-06-15,S03859,REDUCE,7,,partner_api_order
2681,2025-06-16,S01632,NEW,11,monthly,partner_api_order
2682,2025-06-16,S03500,NEW,5,annual,partner_api_order
2683,2025-06-16,S00833,ADD,40,,partner_api_order
2684,2025-06-16,S01100,ADD,24,,partner_api_order
2685,2025-06-16,S03064,ADD,21,,partner_api_order
2686,2025-06-16,S03883,REDUCE,8,,partner_api_order
2687,2025-06-17,S00762,NEW,8,monthly,partner_api_order
2688,2025-06-17,S01773,NEW,8,annual,partner_api_order
2689,2025-06-17,S02179,NEW,4,monthly,partner_api_order
2690,2025-06-17,S03242,NEW,6,annual,partner_api_order
2691,2025-06-17,S03299,NEW,33,annual,partner_api_order
2692,2025-06-17,S01049,REDUCE,3,,partner_api_order
2693,2025-06-18,S01239,NEW,1,annual,partner_api_order
2694,2025-06-18,S01974,NEW,17,annual,partner_api_order
2695,2025-06-18,S02039,NEW,6,monthly,partner_api_order
2696,2025-06-18,S02406,NEW,9,annual,partner_api_order
2697,2025-06-18,S03982,NEW,122,annual,contract_record
2698,2025-06-18,S03985,NEW,7,annual,partner_api_order
2699,2025-06-18,S00741,ADD,19,,partner_api_order
2700,2025-06-18,S02458,REDUCE,6,,partner_api_order
2701,2025-06-18,S03790,ADD,23,,partner_api_order
2702,2025-06-19,S00358,NEW,1,annual,partner_api_order
2703,2025-06-19,S00761,NEW,15,annual,partner_api_order
2704,2025-06-19,S01762,NEW,3,annual,partner_api_order
2705,2025-06-19,S02423,NEW,168,annual,contract_record
2706,2025-06-19,S02613,NEW,8,annual,partner_api_order
2707,2025-06-19,S02621,NEW,8,monthly,partner_api_order
2708,2025-06-19,S00261,ADD,387,,contract_record
2709,2025-06-19,S01736,ADD,52,,partner_api_order
2710,2025-06-19,S01888,ADD,25,,partner_api_order
2711,2025-06-19,S02823,ADD,24,,partner_api_order
2712,2025-06-19,S03566,REDUCE,8,,partner_api_order
2713,2025-06-20,S00854,NEW,10,annual,partner_api_order
2714,2025-06-20,S02485,NEW,14,monthly,partner_api_order
2715,2025-06-20,S02532,NEW,16,monthly,partner_api_order
2716,2025-06-20,S02658,NEW,21,annual,partner_api_order
2717,2025-06-20,S02905,NEW,30,monthly,partner_api_order
2718,2025-06-20,S04338,ADD,11,,partner_api_order
2719,2025-06-21,S00144,NEW,2,monthly,partner_api_order
2720,2025-06-21,S01285,NEW,7,annual,partner_api_order
2721,2025-06-21,S03046,NEW,6,monthly,partner_api_order
2722,2025-06-21,S03112,NEW,276,monthly,contract_record
2723,2025-06-21,S03165,NEW,4,annual,partner_api_order
2724,2025-06-21,S03279,NEW,60,monthly,partner_api_order
2725,2025-06-21,S00987,REDUCE,14,,partner_api_order
2726,2025-06-21,S01535,REDUCE,8,,partner_api_order
2727,2025-06-21,S02278,REDUCE,4,,partner_api_order
2728,2025-06-21,S03844,REDUCE,76,,contract_record
2729,2025-06-22,S00333,NEW,12,monthly,partner_api_order
2730,2025-06-22,S00502,NEW,15,annual,partner_api_order
2731,2025-06-22,S00828,NEW,75,annual,partner_api_order
2732,2025-06-22,S01268,NEW,2,annual,partner_api_order
2733,2025-06-22,S01314,NEW,7,monthly,partner_api_order
2734,2025-06-22,S01335,NEW,4,annual,partner_api_order
2735,2025-06-22,S03652,NEW,5,monthly,partner_api_order
2736,2025-06-22,S04291,NEW,12,annual,partner_api_order
2737,2025-06-22,S00762,ADD,12,,partner_api_order
2738,2025-06-22,S02747,ADD,18,,partner_api_order
2739,2025-06-22,S03296,CANCEL,0,,partner_api_order
2740,2025-06-22,S03312,REDUCE,7,,partner_api_order
2741,2025-06-22,S03688,ADD,15,,partner_api_order
2742,2025-06-22,S04186,CANCEL,0,,partner_api_order
2743,2025-06-23,S00581,NEW,2,monthly,partner_api_order
2744,2025-06-23,S01022,NEW,7,annual,partner_api_order
2745,2025-06-23,S01143,NEW,7,annual,partner_api_order
2746,2025-06-23,S01794,NEW,1,monthly,partner_api_order
2747,2025-06-23,S01895,NEW,36,monthly,partner_api_order
2748,2025-06-23,S01972,NEW,7,monthly,partner_api_order
2749,2025-06-23,S02216,NEW,12,annual,partner_api_order
2750,2025-06-23,S02852,NEW,31,monthly,partner_api_order
2751,2025-06-23,S00012,CANCEL,0,,partner_api_order
2752,2025-06-23,S00218,REDUCE,1,,partner_api_order
2753,2025-06-23,S01277,ADD,8,,partner_api_order
2754,2025-06-23,S02532,CANCEL,0,,partner_api_order
2755,2025-06-23,S03652,REDUCE,4,,partner_api_order
2756,2025-06-23,S03989,ADD,7,,partner_api_order
2757,2025-06-23,S04227,ADD,111,,partner_api_order
2758,2025-06-24,S00305,NEW,4,monthly,partner_api_order
2759,2025-06-24,S01809,NEW,48,annual,partner_api_order
2760,2025-06-24,S02327,NEW,5,monthly,partner_api_order
2761,2025-06-24,S03402,NEW,2,monthly,partner_api_order
2762,2025-06-24,S03745,NEW,25,monthly,partner_api_order
2763,2025-06-24,S03787,NEW,5,monthly,partner_api_order
2764,2025-06-24,S04090,NEW,2,annual,partner_api_order
2765,2025-06-24,S04348,NEW,16,monthly,partner_api_order
2766,2025-06-24,S02543,ADD,29,,partner_api_order
2767,2025-06-24,S02566,ADD,5,,partner_api_order
2768,2025-06-24,S02599,ADD,4,,partner_api_order
2769,2025-06-24,S03118,CANCEL,0,,partner_api_order
2770,2025-06-24,S03186,ADD,5,,partner_api_order
2771,2025-06-24,S03389,REDUCE,3,,partner_api_order
2772,2025-06-25,S00227,NEW,20,annual,partner_api_order
2773,2025-06-25,S00631,NEW,11,annual,partner_api_order
2774,2025-06-25,S01442,NEW,7,monthly,partner_api_order
2775,2025-06-25,S01950,NEW,5,annual,partner_api_order
2776,2025-06-25,S02602,NEW,5,monthly,partner_api_order
2777,2025-06-25,S03968,NEW,3,monthly,partner_api_order
2778,2025-06-25,S04230,NEW,65,annual,partner_api_order
2779,2025-06-25,S04378,NEW,11,annual,partner_api_order
2780,2025-06-25,S00013,ADD,3,,partner_api_order
2781,2025-06-26,S00161,NEW,1,annual,partner_api_order
2782,2025-06-26,S00309,NEW,2,annual,partner_api_order
2783,2025-06-26,S00704,NEW,11,annual,partner_api_order
2784,2025-06-26,S00796,NEW,14,annual,partner_api_order
2785,2025-06-26,S01014,NEW,2,annual,partner_api_order
2786,2025-06-26,S01834,NEW,3,annual,partner_api_order
2787,2025-06-26,S01964,NEW,5,monthly,partner_api_order
2788,2025-06-26,S02165,NEW,14,annual,partner_api_order
2789,2025-06-26,S02188,NEW,2,monthly,partner_api_order
2790,2025-06-26,S02670,NEW,1,monthly,partner_api_order
2791,2025-06-26,S02753,NEW,19,annual,partner_api_order
2792,2025-06-26,S02962,NEW,72,annual,partner_api_order
2793,2025-06-26,S04235,NEW,7,annual,partner_api_order
2794,2025-06-26,S00227,REDUCE,13,,partner_api_order
2795,2025-06-26,S02044,CANCEL,0,,partner_api_order
2796,2025-06-26,S03057,ADD,15,,partner_api_order
2797,2025-06-26,S03070,ADD,12,,partner_api_order
2798,2025-06-26,S03231,CANCEL,0,,partner_api_order
2799,2025-06-26,S04382,REDUCE,28,,partner_api_order
2800,2025-06-27,S00250,NEW,5,annual,partner_api_order
2801,2025-06-27,S00342,NEW,11,annual,partner_api_order
2802,2025-06-27,S00787,NEW,13,annual,partner_api_order
2803,2025-06-27,S00840,NEW,3,monthly,partner_api_order
2804,2025-06-27,S01107,NEW,3,annual,partner_api_order
2805,2025-06-27,S01116,NEW,2,annual,partner_api_order
2806,2025-06-27,S01690,NEW,5,annual,partner_api_order
2807,2025-06-27,S02214,NEW,258,annual,contract_record
2808,2025-06-27,S03054,NEW,3,monthly,partner_api_order
2809,2025-06-27,S03245,NEW,6,monthly,partner_api_order
2810,2025-06-27,S03887,NEW,19,monthly,partner_api_order
2811,2025-06-27,S00042,REDUCE,9,,partner_api_order
2812,2025-06-27,S00442,REDUCE,10,,partner_api_order
2813,2025-06-27,S02060,ADD,26,,partner_api_order
2814,2025-06-27,S02494,REDUCE,4,,partner_api_order
2815,2025-06-27,S02613,ADD,9,,partner_api_order
2816,2025-06-28,S00067,NEW,469,annual,contract_record
2817,2025-06-28,S01692,NEW,12,annual,partner_api_order
2818,2025-06-28,S02780,NEW,2,monthly,partner_api_order
2819,2025-06-28,S02902,NEW,9,annual,partner_api_order
2820,2025-06-28,S03991,NEW,21,annual,partner_api_order
2821,2025-06-28,S00561,ADD,12,,partner_api_order
2822,2025-06-28,S01220,REDUCE,3,,partner_api_order
2823,2025-06-28,S02199,REDUCE,1,,partner_api_order
2824,2025-06-28,S03541,ADD,104,,contract_record
2825,2025-06-28,S04018,ADD,8,,partner_api_order
2826,2025-06-28,S04126,ADD,8,,partner_api_order
2827,2025-06-28,S04235,ADD,11,,partner_api_order
2828,2025-06-29,S00921,NEW,12,monthly,partner_api_order
2829,2025-06-29,S01603,NEW,9,annual,partner_api_order
2830,2025-06-29,S01963,NEW,2,annual,partner_api_order
2831,2025-06-29,S04068,NEW,7,annual,partner_api_order
2832,2025-06-29,S02385,ADD,7,,partner_api_order
2833,2025-06-29,S02852,REDUCE,18,,partner_api_order
2834,2025-06-29,S03054,ADD,4,,partner_api_order
2835,2025-06-30,S00060,NEW,3,annual,partner_api_order
2836,2025-06-30,S00335,NEW,12,annual,partner_api_order
2837,2025-06-30,S00374,NEW,5,monthly,partner_api_order
2838,2025-06-30,S01485,NEW,486,monthly,contract_record
2839,2025-06-30,S01511,NEW,13,monthly,partner_api_order
2840,2025-06-30,S01751,NEW,1,monthly,partner_api_order
2841,2025-06-30,S02740,NEW,3,annual,partner_api_order
2842,2025-06-30,S03743,NEW,6,annual,partner_api_order
2843,2025-06-30,S03829,NEW,21,annual,partner_api_order
2844,2025-06-30,S04188,NEW,21,annual,partner_api_order
2845,2025-06-30,S00006,REDUCE,5,,partner_api_order
2846,2025-06-30,S00823,ADD,2,,partner_api_order
2847,2025-06-30,S01171,ADD,5,,partner_api_order
2848,2025-06-30,S01181,CANCEL,0,,partner_api_order
2849,2025-06-30,S02114,ADD,7,,partner_api_order
2850,2025-06-30,S02332,REDUCE,13,,partner_api_order
2851,2025-06-30,S02902,REDUCE,5,,partner_api_order
2852,2025-06-30,S02955,REDUCE,10,,partner_api_order
2853,2025-06-30,S03899,ADD,5,,partner_api_order
2854,2025-07-01,S00149,NEW,6,annual,partner_api_order
2855,2025-07-01,S01256,NEW,17,annual,partner_api_order
2856,2025-07-01,S01493,NEW,3,monthly,partner_api_order
2857,2025-07-01,S01576,NEW,22,annual,partner_api_order
2858,2025-07-01,S02260,NEW,9,annual,partner_api_order
2859,2025-07-01,S03035,NEW,21,annual,partner_api_order
2860,2025-07-01,S03521,NEW,185,annual,contract_record
2861,2025-07-01,S03522,NEW,19,annual,partner_api_order
2862,2025-07-01,S03815,NEW,6,annual,partner_api_order
2863,2025-07-01,S04059,NEW,12,annual,partner_api_order
2864,2025-07-01,S00539,REDUCE,29,,partner_api_order
2865,2025-07-01,S00973,CANCEL,0,,partner_api_order
2866,2025-07-01,S01949,REDUCE,4,,partner_api_order
2867,2025-07-01,S03635,REDUCE,2,,partner_api_order
2868,2025-07-01,S03806,REDUCE,2,,partner_api_order
2869,2025-07-01,S04127,REDUCE,15,,partner_api_order
2870,2025-07-02,S00176,NEW,5,monthly,partner_api_order
2871,2025-07-02,S01008,NEW,1,annual,partner_api_order
2872,2025-07-02,S01295,NEW,3,monthly,partner_api_order
2873,2025-07-02,S01490,NEW,6,monthly,partner_api_order
2874,2025-07-02,S01686,NEW,1,monthly,partner_api_order
2875,2025-07-02,S02391,NEW,2,annual,partner_api_order
2876,2025-07-02,S02511,NEW,3,monthly,partner_api_order
2877,2025-07-02,S03007,NEW,16,annual,partner_api_order
2878,2025-07-02,S03568,NEW,6,annual,partner_api_order
2879,2025-07-02,S01021,REDUCE,368,,contract_record
2880,2025-07-02,S01188,REDUCE,13,,partner_api_order
2881,2025-07-02,S03594,REDUCE,5,,partner_api_order
2882,2025-07-03,S01396,NEW,18,annual,partner_api_order
2883,2025-07-03,S01597,NEW,14,annual,partner_api_order
2884,2025-07-03,S02091,NEW,8,annual,partner_api_order
2885,2025-07-03,S04026,NEW,6,monthly,partner_api_order
2886,2025-07-03,S04033,NEW,172,monthly,contract_record
2887,2025-07-03,S04285,NEW,8,annual,partner_api_order
2888,2025-07-03,S04358,NEW,3,monthly,partner_api_order
2889,2025-07-03,S00994,REDUCE,6,,partner_api_order
2890,2025-07-04,S00299,NEW,4,monthly,partner_api_order
2891,2025-07-04,S00666,NEW,5,annual,partner_api_order
2892,2025-07-04,S00674,NEW,2,annual,partner_api_order
2893,2025-07-04,S01302,NEW,26,monthly,partner_api_order
2894,2025-07-04,S01421,NEW,12,monthly,partner_api_order
2895,2025-07-04,S02322,NEW,3,monthly,partner_api_order
2896,2025-07-04,S02991,NEW,21,annual,partner_api_order
2897,2025-07-04,S04077,NEW,11,monthly,partner_api_order
2898,2025-07-04,S04254,NEW,11,monthly,partner_api_order
2899,2025-07-04,S01107,ADD,4,,partner_api_order
2900,2025-07-04,S02266,ADD,8,,partner_api_order
2901,2025-07-04,S04021,ADD,11,,partner_api_order
2902,2025-07-05,S00360,NEW,17,annual,partner_api_order
2903,2025-07-05,S01055,NEW,21,annual,partner_api_order
2904,2025-07-05,S01785,NEW,14,annual,partner_api_order
2905,2025-07-05,S02354,NEW,61,monthly,partner_api_order
2906,2025-07-05,S02776,NEW,16,annual,partner_api_order
2907,2025-07-05,S04171,NEW,2,annual,partner_api_order
2908,2025-07-05,S00519,ADD,33,,partner_api_order
2909,2025-07-05,S01283,REDUCE,13,,partner_api_order
2910,2025-07-05,S02065,ADD,3,,partner_api_order
2911,2025-07-05,S04079,REDUCE,5,,partner_api_order
2912,2025-07-06,S00284,NEW,11,annual,partner_api_order
2913,2025-07-06,S00557,NEW,5,annual,partner_api_order
2914,2025-07-06,S00735,NEW,11,monthly,partner_api_order
2915,2025-07-06,S01553,NEW,6,monthly,partner_api_order
2916,2025-07-06,S02055,NEW,34,monthly,contract_record
2917,2025-07-06,S02873,NEW,8,monthly,partner_api_order
2918,2025-07-06,S03124,NEW,2,annual,partner_api_order
2919,2025-07-06,S04101,NEW,27,monthly,partner_api_order
2920,2025-07-06,S04343,NEW,3,monthly,partner_api_order
2921,2025-07-06,S00639,CANCEL,0,,partner_api_order
2922,2025-07-06,S00702,ADD,35,,partner_api_order
2923,2025-07-07,S01407,NEW,8,annual,partner_api_order
2924,2025-07-07,S01440,NEW,8,annual,partner_api_order
2925,2025-07-07,S02100,NEW,12,annual,partner_api_order
2926,2025-07-07,S02140,NEW,86,annual,contract_record
2927,2025-07-07,S02733,NEW,242,monthly,contract_record
2928,2025-07-07,S03415,NEW,6,monthly,partner_api_order
2929,2025-07-07,S03843,NEW,5,annual,partner_api_order
2930,2025-07-07,S00018,REDUCE,4,,partner_api_order
