transaction_id,received_date,subscription_key,transaction_type,requested_quantity,term_type,source,accepted,rejection_reason
1787,2025-03-13,S90177,ADD,8,,partner_api_order,false,UNKNOWN_SUBSCRIPTION
1788,2025-03-13,S02899,ADD,27,,partner_api_order,true,
1789,2025-03-13,S03414,CANCEL,0,,partner_api_order,true,
1790,2025-03-14,S01729,NEW,12,monthly,partner_api_order,true,
1791,2025-03-14,S02966,NEW,10,monthly,partner_api_order,true,
1792,2025-03-14,S03243,NEW,11,annual,partner_api_order,true,
1793,2025-03-14,S03434,NEW,25,annual,partner_api_order,true,
1794,2025-03-14,S03748,NEW,202,annual,contract_record,true,
1795,2025-03-14,S02935,ADD,5,,partner_api_order,true,
1796,2025-03-14,S03408,REDUCE,4,,partner_api_order,true,
1797,2025-03-15,S01227,NEW,5,monthly,partner_api_order,true,
1798,2025-03-15,S01921,NEW,36,monthly,partner_api_order,true,
1799,2025-03-15,S02234,NEW,17,annual,partner_api_order,true,
1800,2025-03-15,S02543,NEW,47,monthly,partner_api_order,true,
1801,2025-03-15,S02987,NEW,29,annual,partner_api_order,true,
1802,2025-03-15,S03037,NEW,4,monthly,partner_api_order,true,
1803,2025-03-15,S04037,NEW,5,annual,partner_api_order,true,
1804,2025-03-15,S00259,REDUCE,6,,partner_api_order,true,
1805,2025-03-15,S02348,REDUCE,7,,partner_api_order,true,
1806,2025-03-15,S03052,CANCEL,0,,contract_record,true,
1807,2025-03-16,S01078,NEW,2,annual,partner_api_order,true,
1808,2025-03-16,S01891,NEW,26,annual,partner_api_order,true,
1809,2025-03-16,S02732,NEW,4,monthly,partner_api_order,true,
1810,2025-03-16,S03780,NEW,10,annual,partner_api_order,true,
1811,2025-03-16,S00261,ADD,376,,contract_record,true,
1812,2025-03-17,S00550,NEW,4,annual,partner_api_order,true,
1813,2025-03-17,S00968,NEW,6,monthly,partner_api_order,true,
1814,2025-03-17,S03108,NEW,8,annual,partner_api_order,true,
1815,2025-03-17,S01549,ADD,10,,partner_api_order,true,
1816,2025-03-17,S02375,REDUCE,2,,partner_api_order,true,
1817,2025-03-17,S03651,CANCEL,0,,partner_api_order,true,
1818,2025-03-18,S00399,NEW,11,monthly,partner_api_order,true,
1819,2025-03-18,S00501,NEW,15,annual,partner_api_order,true,
1820,2025-03-18,S01259,NEW,4,monthly,partner_api_order,true,
1821,2025-03-18,S02228,NEW,1,annual,partner_api_order,true,
1822,2025-03-18,S03010,NEW,3,monthly,partner_api_order,true,
1823,2025-03-18,S04133,REDUCE,2,,partner_api_order,true,
1824,2025-03-19,S01252,NEW,4,annual,partner_api_order,true,
1825,2025-03-19,S01384,NEW,8,annual,partner_api_order,true,
1826,2025-03-19,S02021,NEW,11,annual,partner_api_order,true,
1827,2025-03-19,S02088,NEW,3,annual,partner_api_order,true,
1828,2025-03-19,S04034,NEW,16,annual,partner_api_order,true,
1829,2025-03-19,S00559,REDUCE,5,,partner_api_order,true,
1830,2025-03-19,S02339,ADD,12,,partner_api_order,true,
1831,2025-03-19,S90068,ADD,19,,partner_api_order,false,UNKNOWN_SUBSCRIPTION
1832,2025-03-20,S00544,NEW,189,annual,contract_record,true,
1833,2025-03-20,S00839,NEW,4,annual,partner_api_order,true,
1834,2025-03-20,S00873,NEW,2,annual,partner_api_order,true,
1835,2025-03-20,S01165,NEW,7,monthly,partner_api_order,true,
1836,2025-03-20,S01196,NEW,3,monthly,partner_api_order,true,
1837,2025-03-20,S01781,NEW,10,annual,partner_api_order,true,
1838,2025-03-20,S01786,NEW,2,annual,partner_api_order,true,
1839,2025-03-20,S01843,NEW,403,annual,contract_record,true,
1840,2025-03-20,S04345,NEW,4,annual,partner_api_order,true,
1841,2025-03-20,S01221,ADD,40,,partner_api_order,true,
1842,2025-03-20,S01259,REDUCE,2,,partner_api_order,true,
1843,2025-03-20,S03977,ADD,4,,partner_api_order,true,
1844,2025-03-21,S00321,NEW,6,annual,partner_api_order,true,
1845,2025-03-21,S00496,NEW,8,annual,partner_api_order,true,
1846,2025-03-21,S02341,NEW,8,monthly,partner_api_order,true,
1847,2025-03-21,S02989,NEW,8,annual,partner_api_order,true,
1848,2025-03-21,S03552,NEW,4,monthly,partner_api_order,true,
1849,2025-03-21,S04016,NEW,6,annual,partner_api_order,true,
1850,2025-03-21,S04107,NEW,15,annual,partner_api_order,true,
1851,2025-03-21,S00938,ADD,4,,partner_api_order,true,
1852,2025-03-21,S00992,ADD,16,,partner_api_order,true,
1853,2025-03-21,S01319,CANCEL,0,,partner_api_order,true,
1854,2025-03-21,S02458,REDUCE,10,,partner_api_order,true,
1855,2025-03-22,S00646,NEW,34,annual,partner_api_order,true,
1856,2025-03-22,S02397,NEW,17,annual,partner_api_order,true,
1857,2025-03-22,S03041,NEW,8,monthly,partner_api_order,true,
1858,2025-03-22,S03572,NEW,6,annual,partner_api_order,true,
1859,2025-03-22,S03698,NEW,6,monthly,partner_api_order,true,
1860,2025-03-22,S03434,ADD,25,,partner_api_order,false,NOOP_QUANTITY
1861,2025-03-22,S04010,REDUCE,2,,partner_api_order,true,
1862,2025-03-22,S04380,ADD,112,,partner_api_order,true,
1863,2025-03-23,S03629,NEW,14,monthly,partner_api_order,true,
1864,2025-03-23,S03288,REDUCE,17,,partner_api_order,true,
1865,2025-03-23,S04191,ADD,8,,partner_api_order,true,
1866,2025-03-23,S04362,CANCEL,0,,partner_api_order,true,
1867,2025-03-24,S00583,NEW,13,monthly,partner_api_order,true,
1868,2025-03-24,S00629,NEW,7,annual,partner_api_order,true,
1869,2025-03-24,S00728,NEW,2,annual,partner_api_order,true,
1870,2025-03-24,S01220,NEW,4,annual,partner_api_order,true,
1871,2025-03-24,S04079,NEW,9,annual,partner_api_order,true,
1872,2025-03-24,S00048,CANCEL,0,,partner_api_order,true,
1873,2025-03-24,S00662,REDUCE,11,,partner_api_order,true,
1874,2025-03-24,S01466,REDUCE,0,,partner_api_order,false,REDUCE_TO_ZERO
1875,2025-03-24,S03021,ADD,42,,partner_api_order,true,
1876,2025-03-24,S03041,REDUCE,5,,partner_api_order,true,
1877,2025-03-24,S03267,CANCEL,0,,partner_api_order,true,
1878,2025-03-24,S03347,ADD,7,,partner_api_order,false,NOOP_QUANTITY
1879,2025-03-24,S04029,CANCEL,0,,partner_api_order,true,
1880,2025-03-24,S04127,REDUCE,27,,partner_api_order,true,
1881,2025-03-25,S00031,NEW,9,annual,partner_api_order,true,
1882,2025-03-25,S00987,NEW,17,annual,partner_api_order,true,
1883,2025-03-25,S01946,NEW,6,annual,partner_api_order,true,
1884,2025-03-25,S02194,NEW,4,annual,partner_api_order,true,
1885,2025-03-25,S02958,NEW,8,monthly,partner_api_order,true,
1886,2025-03-25,S04014,NEW,7,monthly,partner_api_order,true,
1887,2025-03-25,S04109,NEW,12,annual,partner_api_order,true,
1888,2025-03-25,S00276,ADD,47,,partner_api_order,true,
1889,2025-03-25,S03103,ADD,6,,partner_api_order,true,
1890,2025-03-26,S00102,NEW,3,annual,partner_api_order,true,
1891,2025-03-26,S00623,NEW,13,annual,partner_api_order,true,
1892,2025-03-26,S01823,NEW,13,monthly,partner_api_order,true,
1893,2025-03-26,S01984,NEW,20,monthly,partner_api_order,true,
1894,2025-03-26,S02069,NEW,7,annual,partner_api_order,true,
1895,2025-03-26,S02711,NEW,13,monthly,partner_api_order,true,
1896,2025-03-26,S03896,NEW,3,monthly,partner_api_order,true,
1897,2025-03-26,S04223,NEW,18,annual,partner_api_order,true,
1898,2025-03-26,S00781,ADD,11,,partner_api_order,false,NOOP_QUANTITY
1899,2025-03-26,S02543,REDUCE,23,,partner_api_order,true,
1900,2025-03-26,S03983,ADD,26,,partner_api_order,true,
1901,2025-03-27,S02256,NEW,2,monthly,partner_api_order,true,
1902,2025-03-27,S03345,NEW,8,monthly,partner_api_order,true,
1903,2025-03-27,S03382,NEW,5,monthly,partner_api_order,true,
1904,2025-03-27,S00654,ADD,29,,partner_api_order,true,
1905,2025-03-27,S00708,REDUCE,2,,partner_api_order,true,
1906,2025-03-27,S01252,ADD,6,,partner_api_order,true,
1907,2025-03-28,S00033,NEW,4,annual,partner_api_order,true,
1908,2025-03-28,S00206,NEW,4,monthly,partner_api_order,true,
1909,2025-03-28,S02330,NEW,1,annual,partner_api_order,true,
1910,2025-03-28,S02849,NEW,2,annual,partner_api_order,true,
1911,2025-03-28,S03593,NEW,15,annual,partner_api_order,true,
1912,2025-03-28,S03612,NEW,5,annual,partner_api_order,true,
1913,2025-03-28,S03989,NEW,4,monthly,partner_api_order,true,
1914,2025-03-28,S04061,NEW,7,monthly,partner_api_order,true,
1915,2025-03-28,S01307,ADD,45,,partner_api_order,true,
1916,2025-03-28,S01431,ADD,5,,partner_api_order,true,
1917,2025-03-28,S02946,ADD,9,,partner_api_order,true,
1918,2025-03-28,S04107,CANCEL,0,,partner_api_order,true,
1919,2025-03-28,S04144,ADD,18,,partner_api_order,true,
1920,2025-03-29,S00442,NEW,12,monthly,partner_api_order,true,
1921,2025-03-29,S00592,NEW,7,annual,partner_api_order,true,
1922,2025-03-29,S00869,NEW,32,monthly,partner_api_order,true,
1923,2025-03-29,S01061,NEW,10,annual,partner_api_order,true,
1924,2025-03-29,S02569,NEW,4,annual,partner_api_order,true,
1925,2025-03-29,S03927,NEW,2,annual,partner_api_order,true,
1926,2025-03-29,S00404,ADD,30,,partner_api_order,true,
1927,2025-03-29,S00463,ADD,12,,partner_api_order,false,NOOP_QUANTITY
1928,2025-03-29,S00509,REDUCE,7,,partner_api_order,true,
1929,2025-03-29,S00954,ADD,3,,partner_api_order,true,
1930,2025-03-29,S01016,ADD,6,,partner_api_order,true,
1931,2025-03-29,S02590,CANCEL,0,,partner_api_order,true,
1932,2025-03-29,S02711,REDUCE,10,,partner_api_order,true,
1933,2025-03-29,S03268,REDUCE,5,,partner_api_order,true,
1934,2025-03-29,S03412,REDUCE,5,,partner_api_order,true,
1935,2025-03-30,S00446,NEW,16,annual,partner_api_order,true,
1936,2025-03-30,S00515,NEW,1,annual,partner_api_order,true,
1937,2025-03-30,S01450,NEW,10,monthly,partner_api_order,true,
1938,2025-03-30,S02647,NEW,2,annual,partner_api_order,true,
1939,2025-03-30,S03540,NEW,4,monthly,partner_api_order,true,
1940,2025-03-30,S00283,CANCEL,0,,partner_api_order,true,
1941,2025-03-30,S00345,ADD,95,,partner_api_order,true,
1942,2025-03-30,S01030,REDUCE,6,,partner_api_order,true,
1943,2025-03-30,S02520,REDUCE,0,,partner_api_order,false,REDUCE_TO_ZERO
1944,2025-03-31,S00264,NEW,7,monthly,partner_api_order,true,
1945,2025-03-31,S01130,NEW,3,annual,partner_api_order,true,
1946,2025-03-31,S01393,NEW,5,annual,partner_api_order,true,
1947,2025-03-31,S02147,NEW,17,annual,partner_api_order,true,
1948,2025-03-31,S02183,NEW,13,monthly,partner_api_order,true,
1949,2025-03-31,S02223,NEW,6,annual,partner_api_order,true,
1950,2025-03-31,S02638,NEW,11,monthly,partner_api_order,true,
1951,2025-03-31,S02826,NEW,11,monthly,partner_api_order,true,
1952,2025-03-31,S03105,NEW,16,annual,partner_api_order,true,
1953,2025-03-31,S03545,NEW,8,monthly,partner_api_order,true,
1954,2025-03-31,S03781,NEW,7,annual,partner_api_order,true,
1955,2025-03-31,S00446,ADD,21,,partner_api_order,true,
1956,2025-03-31,S00935,ADD,4,,partner_api_order,true,
1957,2025-03-31,S01592,ADD,3,,partner_api_order,true,
1958,2025-03-31,S02475,CANCEL,0,,partner_api_order,true,
1959,2025-04-01,S00650,NEW,4,annual,partner_api_order,true,
1960,2025-04-01,S00721,NEW,7,monthly,partner_api_order,true,
1961,2025-04-01,S01447,NEW,28,monthly,partner_api_order,true,
1962,2025-04-01,S02175,NEW,12,monthly,partner_api_order,true,
1963,2025-04-01,S03030,NEW,8,annual,partner_api_order,true,
1964,2025-04-01,S03576,NEW,7,monthly,partner_api_order,true,
1965,2025-04-01,S04242,REDUCE,2,,partner_api_order,true,
1966,2025-04-02,S01309,NEW,10,annual,partner_api_order,true,
1967,2025-04-02,S02068,NEW,2,annual,partner_api_order,true,
1968,2025-04-02,S02561,NEW,4,annual,partner_api_order,true,
1969,2025-04-02,S02735,NEW,10,annual,partner_api_order,true,
1970,2025-04-02,S03162,NEW,24,annual,partner_api_order,true,
1971,2025-04-02,S03920,NEW,4,annual,partner_api_order,true,
1972,2025-04-02,S04234,NEW,3,annual,partner_api_order,true,
1973,2025-04-02,S00261,REDUCE,299,,contract_record,true,
1974,2025-04-03,S01001,NEW,22,annual,partner_api_order,true,
1975,2025-04-03,S01126,NEW,3,annual,partner_api_order,true,
1976,2025-04-03,S02356,NEW,9,annual,partner_api_order,true,
1977,2025-04-03,S03145,NEW,5,annual,partner_api_order,true,
1978,2025-04-03,S03725,NEW,3,monthly,partner_api_order,true,
1979,2025-04-03,S04091,NEW,4,monthly,partner_api_order,true,
1980,2025-04-03,S04299,NEW,8,monthly,partner_api_order,true,
1981,2025-04-03,S00644,REDUCE,1,,partner_api_order,true,
1982,2025-04-03,S01279,ADD,12,,partner_api_order,true,
1983,2025-04-03,S03965,ADD,51,,partner_api_order,true,
1984,2025-04-03,S04044,ADD,37,,partner_api_order,true,
1985,2025-04-04,S00519,NEW,24,annual,partner_api_order,true,
1986,2025-04-04,S01201,NEW,8,annual,partner_api_order,true,
1987,2025-04-04,S02266,NEW,5,annual,partner_api_order,true,
1988,2025-04-04,S02271,NEW,6,annual,partner_api_order,true,
1989,2025-04-04,S02299,NEW,8,monthly,partner_api_order,true,
1990,2025-04-04,S02583,NEW,31,annual,partner_api_order,true,
1991,2025-04-04,S02803,NEW,53,monthly,contract_record,true,
1992,2025-04-04,S00776,CANCEL,0,,partner_api_order,true,
1993,2025-04-04,S00870,REDUCE,0,,partner_api_order,false,REDUCE_TO_ZERO
1994,2025-04-04,S02748,CANCEL,0,,partner_api_order,true,
1995,2025-04-05,S00713,NEW,15,monthly,partner_api_order,true,
1996,2025-04-05,S00766,NEW,6,annual,partner_api_order,true,
1997,2025-04-05,S01063,NEW,7,monthly,partner_api_order,true,
1998,2025-04-05,S01989,NEW,7,annual,partner_api_order,true,
1999,2025-04-05,S01993,NEW,12,annual,partner_api_order,true,
2000,2025-04-05,S03834,NEW,2,annual,partner_api_order,true,
2001,2025-04-05,S04162,NEW,13,annual,partner_api_order,true,
2002,2025-04-05,S00406,REDUCE,2,,partner_api_order,true,
2003,2025-04-05,S02853,NEW,4,monthly,partner_api_order,false,DUPLICATE_NEW
2004,2025-04-05,S03687,CANCEL,0,,partner_api_order,true,
2005,2025-04-05,S04140,REDUCE,6,,partner_api_order,true,
2006,2025-04-06,S00539,NEW,35,annual,partner_api_order,true,
2007,2025-04-06,S00888,NEW,5,annual,partner_api_order,true,
2008,2025-04-06,S01040,NEW,7,annual,partner_api_order,true,
2009,2025-04-06,S01370,NEW,25,annual,partner_api_order,true,
2010,2025-04-06,S01737,NEW,20,annual,partner_api_order,true,
2011,2025-04-06,S02162,NEW,8,annual,partner_api_order,true,
2012,2025-04-06,S02190,NEW,288,annual,contract_record,true,
2013,2025-04-06,S02539,NEW,30,annual,partner_api_order,true,
2014,2025-04-06,S03214,NEW,2,annual,partner_api_order,true,
2015,2025-04-06,S03932,NEW,11,monthly,partner_api_order,true,
2016,2025-04-06,S04267,NEW,2,monthly,partner_api_order,true,
2017,2025-04-06,S00541,ADD,228,,contract_record,true,
2018,2025-04-06,S02732,ADD,6,,partner_api_order,true,
2019,2025-04-06,S90800,ADD,20,,partner_api_order,false,UNKNOWN_SUBSCRIPTION
2020,2025-04-06,S03784,ADD,62,,partner_api_order,true,
2021,2025-04-06,S04181,NEW,10,annual,partner_api_order,false,DUPLICATE_NEW
2022,2025-04-07,S00383,NEW,157,annual,contract_record,true,
2023,2025-04-07,S00703,NEW,25,annual,partner_api_order,true,
2024,2025-04-07,S01021,NEW,872,annual,contract_record,true,
2025,2025-04-07,S02292,NEW,126,annual,contract_record,true,
2026,2025-04-07,S03373,NEW,15,annual,partner_api_order,true,
2027,2025-04-07,S03899,NEW,4,monthly,partner_api_order,true,
2028,2025-04-07,S00202,ADD,16,,partner_api_order,true,
2029,2025-04-07,S00456,ADD,3,,partner_api_order,false,NOOP_QUANTITY
2030,2025-04-07,S01059,REDUCE,8,,partner_api_order,true,
2031,2025-04-07,S03174,REDUCE,7,,partner_api_order,true,
2032,2025-04-08,S01579,NEW,206,monthly,contract_record,true,
2033,2025-04-08,S01628,NEW,6,annual,partner_api_order,true,
2034,2025-04-08,S01684,NEW,2,monthly,partner_api_order,true,
2035,2025-04-08,S03176,NEW,26,annual,partner_api_order,true,
2036,2025-04-08,S03826,NEW,19,monthly,partner_api_order,true,
2037,2025-04-08,S04010,REDUCE,1,,partner_api_order,true,
2038,2025-04-09,S00187,NEW,11,monthly,partner_api_order,true,
2039,2025-04-09,S00624,NEW,15,monthly,partner_api_order,true,
2040,2025-04-09,S01676,NEW,4,annual,partner_api_order,true,
2041,2025-04-09,S01190,CANCEL,0,,partner_api_order,true,
2042,2025-04-09,S02818,REDUCE,5,,partner_api_order,true,
2043,2025-04-09,S03688,ADD,12,,partner_api_order,true,
2044,2025-04-10,S00132,NEW,5,monthly,partner_api_order,true,
2045,2025-04-10,S00673,NEW,88,annual,contract_record,true,
2046,2025-04-10,S00864,NEW,4,annual,partner_api_order,true,
2047,2025-04-10,S01041,NEW,11,annual,partner_api_order,true,
2048,2025-04-10,S02353,NEW,17,annual,partner_api_order,true,
2049,2025-04-10,S01474,REDUCE,0,,partner_api_order,false,REDUCE_TO_ZERO
2050,2025-04-10,S02215,REDUCE,26,,partner_api_order,true,
2051,2025-04-10,S03588,CANCEL,0,,partner_api_order,true,
2052,2025-04-10,S03691,CANCEL,0,,partner_api_order,true,
2053,2025-04-10,S03876,ADD,3,,partner_api_order,true,
2054,2025-04-11,S02289,NEW,1,annual,partner_api_order,true,
2055,2025-04-11,S02355,NEW,7,annual,partner_api_order,true,
2056,2025-04-11,S02553,NEW,11,monthly,partner_api_order,true,
2057,2025-04-11,S02604,NEW,6,annual,partner_api_order,true,
2058,2025-04-11,S02862,NEW,13,annual,partner_api_order,true,
2059,2025-04-11,S02891,NEW,9,annual,partner_api_order,true,
2060,2025-04-11,S04220,NEW,3,annual,partner_api_order,true,
2061,2025-04-11,S02081,REDUCE,1,,partner_api_order,true,
2062,2025-04-11,S03790,ADD,15,,partner_api_order,true,
2063,2025-04-11,S04243,ADD,11,,partner_api_order,true,
2064,2025-04-12,S00140,NEW,6,annual,partner_api_order,true,
2065,2025-04-12,S00369,NEW,18,annual,partner_api_order,true,
2066,2025-04-12,S00609,NEW,2,monthly,partner_api_order,true,
2067,2025-04-12,S00726,NEW,21,annual,partner_api_order,true,
2068,2025-04-12,S01728,NEW,10,annual,partner_api_order,true,
2069,2025-04-12,S02156,NEW,16,annual,partner_api_order,true,
2070,2025-04-12,S03812,NEW,5,annual,partner_api_order,true,
2071,2025-04-12,S03879,NEW,12,monthly,partner_api_order,true,
2072,2025-04-12,S04339,NEW,2,monthly,partner_api_order,true,
2073,2025-04-12,S00148,ADD,157,,contract_record,true,
2074,2025-04-12,S00937,ADD,16,,partner_api_order,true,
2075,2025-04-12,S02183,REDUCE,11,,partner_api_order,true,
2076,2025-04-13,S00845,NEW,6,monthly,partner_api_order,true,
2077,2025-04-13,S00885,NEW,4,annual,partner_api_order,true,
2078,2025-04-13,S02503,NEW,171,annual,contract_record,true,
2079,2025-04-13,S03335,NEW,8,annual,partner_api_order,true,
2080,2025-04-13,S02488,ADD,5,,partner_api_order,true,
2081,2025-04-13,S04332,REDUCE,1,,partner_api_order,true,
2082,2025-04-14,S01141,NEW,5,annual,partner_api_order,true,
2083,2025-04-14,S01816,NEW,30,monthly,partner_api_order,true,
2084,2025-04-14,S02307,NEW,3,monthly,partner_api_order,true,
2085,2025-04-14,S02682,NEW,6,annual,partner_api_order,true,
2086,2025-04-14,S03611,NEW,3,annual,partner_api_order,true,
2087,2025-04-14,S04185,NEW,1,annual,partner_api_order,true,
2088,2025-04-14,S00910,REDUCE,0,,partner_api_order,false,REDUCE_TO_ZERO
2089,2025-04-14,S03111,ADD,5,,partner_api_order,true,
2090,2025-04-14,S03150,REDUCE,23,,partner_api_order,true,
2091,2025-04-15,S00429,NEW,11,annual,partner_api_order,true,
2092,2025-04-15,S00997,NEW,3,monthly,partner_api_order,true,
2093,2025-04-15,S01681,NEW,16,annual,partner_api_order,true,
2094,2025-04-15,S01710,NEW,4,monthly,partner_api_order,true,
2095,2025-04-15,S01949,NEW,5,monthly,partner_api_order,true,
2096,2025-04-15,S02558,NEW,13,annual,partner_api_order,true,
2097,2025-04-15,S02596,NEW,34,annual,partner_api_order,true,
2098,2025-04-15,S02851,NEW,17,annual,partner_api_order,true,
2099,2025-04-15,S02990,NEW,2,monthly,partner_api_order,true,
2100,2025-04-15,S03430,NEW,1,annual,partner_api_order,true,
2101,2025-04-15,S00073,ADD,16,,partner_api_order,true,
2102,2025-04-15,S00706,ADD,2,,partner_api_order,true,
2103,2025-04-15,S01307,NEW,45,annual,partner_api_order,false,DUPLICATE_NEW
2104,2025-04-15,S01356,REDUCE,2,,partner_api_order,true,
2105,2025-04-15,S03989,ADD,5,,partner_api_order,true,
2106,2025-04-15,S04240,ADD,125,,partner_api_order,true,
2107,2025-04-15,S04276,ADD,5,,partner_api_order,true,
2108,2025-04-16,S00884,NEW,8,annual,partner_api_order,true,
2109,2025-04-16,S01627,NEW,15,monthly,partner_api_order,true,
2110,2025-04-16,S01878,NEW,8,annual,partner_api_order,true,
2111,2025-04-16,S02033,NEW,7,annual,partner_api_order,true,
2112,2025-04-16,S02626,NEW,7,annual,partner_api_order,true,
2113,2025-04-16,S03057,NEW,11,annual,partner_api_order,true,
2114,2025-04-16,S03076,NEW,11,monthly,partner_api_order,true,
2115,2025-04-16,S03555,NEW,6,annual,partner_api_order,true,
2116,2025-04-16,S03862,NEW,10,annual,partner_api_order,true,
2117,2025-04-16,S00845,ADD,7,,partner_api_order,true,
2118,2025-04-16,S90266,REDUCE,19,,partner_api_order,false,UNKNOWN_SUBSCRIPTION
2119,2025-04-16,S02237,CANCEL,0,,partner_api_order,true,
